ID,IDpartita,IDevento,IDgiocatore,Tempo,Secondi,X,Y
675,3,0,1,1,344.0331886,0,0
676,3,2,-1,1,361.6683273,32,0
677,3,2,12,1,379.9636344,21.84579439,44.28571429
678,3,15,12,1,379.9636344,32,0
679,3,1,12,1,382.785038,0,0
680,3,6,12,1,385.1551059,0,0
681,3,3,8,1,390.4261724,20.67757009,39.52380952
682,3,7,8,1,407.6240635,0,0
683,3,9,8,1,411.1318607,0,0
684,3,2,-1,1,413.0735551,27,0
685,3,3,12,1,435.0829331,18.3411215,37.42857143
686,3,6,8,1,440.0072548,0,0
687,3,2,-1,1,444.7689357,27,0
688,3,12,5,1,452.1746006,0,0
689,3,9,5,1,452.1746006,0,0
690,3,13,12,1,459.7707058,0,0
691,3,9,12,1,459.7707058,0,0
692,3,7,12,1,485.3797999,0,0
693,3,15,1,1,493.2584018,31,0
694,3,0,1,1,493.2584018,0,0
695,3,1,1,1,493.2584018,0,0
696,3,4,-1,1,512.4619747,26,0
697,3,3,12,1,523.1439487,63.55140187,47.42857143
698,3,2,-1,1,531.0208266,30,0
699,3,12,5,1,555.674437,0,0
700,3,9,5,1,560.0998439,0,0
701,3,7,1,1,565.4794253,0,0
702,3,9,8,1,568.0469944,0,0
703,3,4,-1,1,577.837632,23,0
704,3,15,5,1,591.3072586,23,0
705,3,19,12,1,591.3072586,0,0
706,3,18,9,1,591.3072586,0,0
707,3,1,5,1,591.3072586,0,0
708,3,0,5,1,591.3072586,0,0
709,3,19,4,2,0,0,0
710,3,19,8,2,0,0,0
711,3,19,5,2,0,0,0
712,3,19,1,2,0,0,0
713,3,19,9,2,0,0,0
714,3,19,5,2,0,0,0
715,3,19,1,2,0,0,0
716,3,18,34,2,0,0,0
717,3,18,21,2,0,0,0
718,3,18,4,2,0,0,0
719,3,18,21,2,0,0,0
720,3,18,8,2,0,0,0
721,3,18,34,2,0,0,0
722,3,18,9,2,0,0,0
723,3,2,21,2,25.54124231,22.31308411,34.57142857
724,3,10,34,2,32.28831395,0,0
725,3,8,4,2,49.34583041,0,0
726,3,3,4,2,71.64169782,53.5046729,49.80952381
727,3,13,4,2,81.66295236,0,0
728,3,8,21,2,92.7676007,0,0
729,3,3,4,2,102.6526612,15.07009346,62.19047619
730,3,19,4,2,107.0307638,0,0
731,3,18,2,2,107.0307638,0,0
732,3,15,9,2,117.7794291,24,0
733,3,4,2,2,129.2269936,66.70560748,32.38095238
734,3,15,8,2,152.8613421,30,0
735,3,5,2,2,167.2449244,78.38785047,52.19047619
736,3,7,2,2,187.7678634,0,0
737,3,15,8,2,197.3066696,24,0
738,3,12,2,2,204.4076947,0,0
740,3,13,21,2,204.4076947,0,0
741,3,9,21,2,204.4076947,0,0
742,3,2,-1,2,221.667571,30,0
743,3,5,2,2,244.4886011,42.99065421,10.28571429
744,3,19,9,2,244.4886011,0,0
745,3,18,12,2,244.4886011,0,0
746,3,8,34,2,256.8245713,0,0
747,3,3,34,2,256.8245713,20.67757009,55.71428571
748,3,7,8,2,279.8813704,0,0
749,3,2,8,2,285.8403216,28.73831776,43.33333333
750,3,15,8,2,285.8403216,23,0
751,3,19,21,2,285.8403216,0,0
752,3,18,5,2,285.8403216,0,0
753,3,1,8,2,286.825737,0,0
754,3,7,34,2,314.0308213,0,0
755,3,3,2,2,319.4671095,15.88785047,62
756,3,7,12,2,330.9440751,0,0
757,3,3,2,2,335.6213494,18.92523364,57.71428571
758,3,8,0,2,350.4018179,0,0
759,3,2,34,2,367.3231937,17.64018692,44.0952381
760,3,15,12,2,375.5484233,30,0
761,3,0,12,2,375.5484233,0,0
762,3,0,12,2,375.5484233,0,0
763,3,7,5,2,398.4508307,0,0
764,3,15,2,2,398.4508307,27,0
765,3,1,2,2,398.4508307,0,0
766,3,0,2,2,398.4508307,0,0
767,3,8,5,2,429.0083887,0,0
768,3,2,12,2,429.0083887,24.18224299,37.71428571
769,3,15,12,2,429.0083887,32,0
770,3,0,12,2,429.0083887,0,0
771,3,8,5,2,458.0339695,0,0
772,3,2,2,2,460.1792511,20.09345794,50.0952381
773,3,7,12,2,471.0249343,0,0
774,3,10,5,2,474.4790754,0,0
775,3,2,8,2,474.4790754,18.3411215,44.38095238
776,3,15,8,2,474.4790754,27,0
777,3,0,8,2,474.4790754,0,0
778,3,8,2,2,499.5224813,0,0
779,3,2,2,2,499.5224813,13.6682243,55.80952381
780,3,13,8,2,506.3629465,0,0
781,3,4,-1,2,517.7965985,26,0
782,3,3,8,2,533.9449052,23.48130841,50.76190476
783,3,6,8,2,533.9449052,0,0
784,3,2,8,2,533.9449052,20.3271028,57.71428571
785,3,5,5,2,557.9401296,72.42990654,45.71428571
786,3,8,5,2,566.1167096,0,0
787,3,2,2,2,568.3119953,23.24766355,54.85714286
788,3,8,12,2,579.8209223,0,0
789,3,9,5,2,599,0,0
790,3,2,-1,2,599,31,0
791,3,19,2,3,0,0,0
792,3,19,8,3,0,0,0
793,3,19,5,3,0,0,0
794,3,19,12,3,0,0,0
795,3,19,34,3,0,0,0
796,3,19,2,3,0,0,0
797,3,18,4,3,0,0,0
798,3,19,34,3,0,0,0
799,3,18,14,3,0,0,0
800,3,18,4,3,0,0,0
801,3,18,8,3,0,0,0
802,3,18,5,3,0,0,0
803,3,18,14,3,0,0,0
804,3,18,12,3,0,0,0
805,3,2,-1,3,24.39475086,31,0
806,3,15,8,3,46.8859532,31,0
807,3,5,8,3,56.16854434,46.4953271,13.42857143
808,3,2,-1,3,78.89387709,32,0
809,3,5,4,3,93.46505001,60.98130841,26
810,3,13,5,3,113.3369019,0,0
811,3,8,0,3,121.7686463,0,0
812,3,3,12,3,138.1273005,20.79439252,55.71428571
813,3,2,14,3,164.3563679,26.63551402,47.61904762
814,3,2,-1,3,188.1473821,32,0
815,3,9,14,3,204.8910008,0,0
816,3,7,4,3,227.4917472,0,0
817,3,15,4,3,227.4917472,23,0
818,3,4,5,3,239.3202445,55.8411215,83.9047619
819,3,13,8,3,255.2283778,0,0
820,3,13,14,3,268.2611745,0,0
821,3,8,4,3,272.7722758,0,0
822,3,10,5,3,281.1762209,0,0
823,3,2,14,3,282.8391128,35.63084112,24.57142857
824,3,8,5,3,295.5349438,0,0
825,3,15,5,3,295.5349438,23,0
826,3,19,12,3,295.5349438,0,0
827,3,18,9,3,295.5349438,0,0
828,3,0,5,3,295.5349438,0,0
829,3,0,5,3,295.5349438,0,0
830,3,13,5,3,300.1099935,0,0
831,3,2,-1,3,307.6465823,31,0
832,3,6,8,3,330.2953697,0,0
833,3,5,4,3,330.2953697,55.25700935,83.33333333
834,3,19,5,3,330.2953697,0,0
835,3,18,21,3,330.2953697,0,0
836,3,4,14,3,334.4908319,56.30841121,21.52380952
837,3,8,21,3,354.5785673,0,0
838,3,15,21,3,354.5785673,27,0
839,3,3,14,3,369.8954091,11.44859813,16.95238095
840,3,13,4,3,375.7419974,0,0
841,3,0,-1,3,375.7419974,26,0
842,3,0,-1,3,375.7419974,26,0
843,3,19,8,3,375.7419974,0,0
844,3,19,4,3,375.7419974,0,0
845,3,18,12,3,375.7419974,0,0
846,3,18,2,3,375.7419974,0,0
847,3,2,12,3,394.2864648,30.95794393,46
848,3,4,-1,3,411.9504752,25,0
849,3,5,21,3,444.6352567,12.03271028,93.9047619
850,3,4,-1,3,444.6352567,26,0
851,3,2,14,3,463.6985678,13.20093458,59.04761905
852,3,4,-1,3,487.8824469,26,0
853,3,4,2,3,506.9203321,60.39719626,22.85714286
854,3,13,9,3,520.7486252,0,0
855,3,7,12,3,522.7708095,0,0
856,3,3,14,3,535.2848312,53.73831776,46
857,3,19,9,3,535.2848312,0,0
858,3,19,21,3,535.2848312,0,0
859,3,18,8,3,535.2848312,0,0
860,3,18,5,3,535.2848312,0,0
861,3,5,2,3,551.3813125,62.85046729,16.66666667
862,3,7,8,3,572.8368819,0,0
863,3,9,14,3,589.7080945,0,0
864,3,4,-1,3,598.9414225,27,0
865,3,19,2,4,0,0,0
866,3,19,8,4,0,0,0
867,3,19,5,4,0,0,0
868,3,19,14,4,0,0,0
869,3,19,12,4,0,0,0
870,3,19,14,4,0,0,0
871,3,18,34,4,0,0,0
872,3,18,2,4,0,0,0
873,3,18,8,4,0,0,0
874,3,18,5,4,0,0,0
875,3,18,12,4,0,0,0
876,3,18,34,4,0,0,0
877,3,15,34,4,15.45027762,26,0
878,3,2,12,4,29.12390292,28.97196262,39.33333333
879,3,8,0,4,36.98403831,0,0
880,3,3,12,4,58.75965936,25.81775701,60.28571429
881,3,6,8,4,58.75965936,0,0
882,3,15,8,4,58.75965936,30,0
883,3,0,8,4,58.75965936,0,0
884,3,0,8,4,58.75965936,0,0
885,3,7,34,4,87.00196507,0,0
886,3,5,34,4,102.7999181,19.85981308,6.761904762
887,3,6,34,4,107.9844765,0,0
888,3,4,2,4,111.2738207,57.00934579,82.66666667
889,3,4,-1,4,134.2797282,32,0
890,3,2,2,4,150.744183,20.79439252,61.04761905
891,3,7,34,4,172.6017089,0,0
892,3,9,12,4,182.5782564,0,0
893,3,7,34,4,192.3726313,0,0
894,3,5,2,4,209.9693275,67.05607477,27.71428571
895,3,6,8,4,209.9693275,0,0
896,3,15,8,4,209.9693275,26,0
897,3,0,8,4,209.9693275,0,0
898,3,1,8,4,209.9693275,0,0
899,3,6,5,4,213.3015759,0,0
900,3,5,5,4,223.330548,67.75700935,37.71428571
901,3,13,5,4,247.5406523,0,0
902,3,13,12,4,273.8171502,0,0
903,3,0,-1,4,273.8171502,31,0
904,3,7,12,4,273.8171502,0,0
905,3,9,12,4,290.7156613,0,0
906,3,7,12,4,312.3259868,0,0
907,3,15,2,4,327.8087173,21,0
908,3,19,12,4,327.8087173,0,0
909,3,18,9,4,327.8087173,0,0
910,3,3,34,4,341.0137863,19.62616822,64.76190476
911,3,6,9,4,344.8231901,0,0
912,3,2,9,4,344.8231901,22.31308411,44.76190476
913,3,7,9,4,362.2567035,0,0
914,3,13,9,4,380.7043286,0,0
915,3,9,9,4,380.7043286,0,0
916,3,7,5,4,405.3246108,0,0
917,3,5,2,4,430.2026965,83.17757009,57.9047619
918,3,8,8,4,443.8647664,0,0
919,3,15,5,4,448.1487705,21,0
920,3,19,9,4,450.544803,0,0
921,3,18,12,4,450.544803,0,0
922,3,1,5,4,450.544803,0,0
923,3,1,5,4,450.544803,0,0
924,3,13,2,4,467.8584905,0,0
925,3,13,5,4,480.3604294,0,0
926,3,0,-1,4,480.3604294,25,0
927,3,0,-1,4,480.3604294,25,0
928,3,3,12,4,503.8129307,29.78971963,57.71428571
929,3,6,8,4,507.9544299,0,0
930,3,2,8,4,507.9544299,28.03738318,55.33333333
931,3,4,-1,4,521.5116842,25,0
932,3,2,12,4,546.5673957,26.28504673,53.61904762
933,3,15,12,4,546.5673957,25,0
934,3,0,12,4,546.5673957,0,0
935,3,4,-1,4,550.3383816,26,0
936,3,3,12,4,576.5198595,25.11682243,31.52380952
937,3,7,8,4,599,0,0
938,4,18,5,1,0,0,0
939,4,18,2,1,0,0,0
940,4,18,12,1,0,0,0
941,4,18,14,1,0,0,0
942,4,18,9,1,0,0,0
943,4,18,2,1,0,0,0
944,4,18,5,1,0,0,0
945,4,18,14,1,0,0,0
946,4,18,12,1,0,0,0
947,4,18,9,1,0,0,0
948,4,7,5,1,18.41689592,0,0
949,4,2,14,1,36.54025988,50.23364486,50.0952381
950,4,2,-1,1,57.33781891,38,0
951,4,15,5,1,78.46619553,43,0
952,4,1,5,1,78.46619553,0,0
953,4,0,5,1,78.46619553,0,0
954,4,7,12,1,95.88615755,0,0
956,4,7,5,1,134.8783066,0,0
957,4,10,5,1,134.8783066,0,0
958,4,2,14,1,138.2085218,18.10747664,45.23809524
959,4,4,2,1,155.793709,58.41121495,75.33333333
960,4,4,-1,1,161.5456245,38,0
961,4,4,2,1,183.8679293,77.3364486,48.38095238
962,4,13,5,1,193.8385346,0,0
963,4,0,-1,1,193.8385346,42,0
964,4,0,-1,1,193.8385346,42,0
965,4,9,5,1,199.4029046,0,0
966,4,2,-1,1,201.3436525,42,0
967,4,5,14,1,220.2549349,35.28037383,8.380952381
968,4,10,2,1,242.5616137,0,0
969,4,2,12,1,244.2342891,29.20560748,39.61904762
970,4,7,12,1,261.2906875,0,0
971,4,2,2,1,265.7016503,28.38785047,49.61904762
972,4,15,5,1,279.792808,42,0
973,4,8,5,1,279.792808,0,0
974,4,13,12,1,294.8051535,0,0
975,4,9,12,1,294.8051535,0,0
976,4,7,14,1,313.7340095,0,0
977,4,15,5,1,329.075267,40,0
978,4,3,12,1,342.1853045,11.68224299,76.76190476
979,4,7,5,1,356.3935688,0,0
980,4,3,14,1,373.401273,48.13084112,70.76190476
981,4,8,14,1,384.8041581,0,0
982,4,5,2,1,394.7131933,70.3271028,29.04761905
983,4,6,14,1,400.4567561,0,0
984,4,15,9,1,404.7056553,41,0
985,4,2,9,1,404.7056553,16.47196262,56.19047619
986,4,19,12,1,404.7056553,0,0
987,4,18,8,1,404.7056553,0,0
988,4,0,9,1,404.7056553,0,0
989,4,15,9,1,424.0271484,42,0
990,4,8,9,1,424.0271484,0,0
991,4,19,14,1,424.0271484,0,0
992,4,18,1,1,424.0271484,0,0
993,4,9,8,1,434.9750064,0,0
994,4,15,5,1,446.7210966,35,0
995,4,3,2,1,459.9036326,21.72897196,35.80952381
997,4,7,1,1,472.5341133,0,0
998,4,3,8,1,493.8644384,20.44392523,59.33333333
999,4,6,5,1,496.7222674,0,0
1000,4,13,8,1,496.7222674,0,0
1001,4,9,8,1,496.7222674,0,0
1002,4,2,-1,1,522.104128,35,0
1003,4,5,5,1,549.1899714,69.50934579,45.04761905
1004,4,19,9,1,549.1899714,0,0
1005,4,18,12,1,549.1899714,0,0
1006,4,10,5,1,562.5313069,0,0
1007,4,2,8,1,564.2423904,19.85981308,47.23809524
1008,4,7,12,1,585.3601876,0,0
1009,4,15,2,1,594.7739754,37,0
1010,4,19,5,1,594.7739754,0,0
1011,4,18,21,1,594.7739754,0,0
1012,4,19,12,1,594.7739754,0,0
1013,4,18,34,1,594.7739754,0,0
1014,4,19,8,1,594.7739754,0,0
1015,4,18,16,1,594.7739754,0,0
1016,4,0,2,1,594.7739754,0,0
1017,4,0,2,1,594.7739754,0,0
1018,4,13,2,1,597.3171638,0,0
1019,4,19,2,1,597.3171638,0,0
1020,4,18,13,1,597.3171638,0,0
1021,4,19,21,2,0,0,0
1022,4,19,1,2,0,0,0
1023,4,19,13,2,0,0,0
1024,4,19,34,2,0,0,0
1025,4,19,16,2,0,0,0
1026,4,19,13,2,0,0,0
1027,4,19,16,2,0,0,0
1028,4,18,12,2,0,0,0
1029,4,18,8,2,0,0,0
1030,4,18,21,2,0,0,0
1031,4,18,8,2,0,0,0
1032,4,18,12,2,0,0,0
1033,4,18,1,2,0,0,0
1034,4,18,34,2,0,0,0
1035,4,2,12,2,19.73997338,22.31308411,43.33333333
1036,4,13,21,2,32.99861267,0,0
1037,4,7,21,2,38.69739393,0,0
1038,4,9,12,2,49.86476367,0,0
1039,4,13,1,2,64.95317645,0,0
1040,4,19,1,2,64.95317645,0,0
1041,4,18,4,2,64.95317645,0,0
1042,4,13,12,2,72.25291243,0,0
1043,4,19,12,2,72.25291243,0,0
1044,4,18,16,2,72.25291243,0,0
1045,4,7,16,2,81.17835348,0,0
1046,4,5,16,2,98.13465041,62.85046729,72.38095238
1047,4,13,16,2,105.5438534,0,0
1048,4,8,16,2,117.6904993,0,0
1049,4,9,16,2,133.8022105,0,0
1050,4,13,4,2,143.296282,0,0
1051,4,19,21,2,143.296282,0,0
1052,4,18,5,2,143.296282,0,0
1053,4,0,-1,2,143.296282,41,0
1054,4,0,-1,2,143.296282,41,0
1055,4,15,16,2,163.1831927,33,0
1056,4,1,16,2,163.1831927,0,0
1057,4,0,16,2,163.1831927,0,0
1058,4,7,4,2,185.7520818,0,0
1059,4,5,4,2,197.4322592,9.696261682,94.57142857
1060,4,2,-1,2,206.2266167,41,0
1061,4,3,5,2,223.4532642,18.45794393,60.95238095
1062,4,7,8,2,232.4898726,0,0
1063,4,3,5,2,241.8765191,49.29906542,39.04761905
1064,4,4,-1,2,251.2522844,37,0
1065,4,15,16,2,268.9885955,38,0
1066,4,19,34,2,268.9885955,0,0
1067,4,18,2,2,268.9885955,0,0
1068,4,9,4,2,279.3289162,0,0
1069,4,2,-1,2,282.2557025,42,0
1070,4,5,4,2,308.4091763,70.56074766,70.47619048
1071,4,6,8,2,312.6184678,0,0
1072,4,2,8,2,312.6184678,23.94859813,54.57142857
1073,4,13,4,2,321.8891241,0,0
1074,4,19,4,2,321.8891241,0,0
1075,4,18,14,2,321.8891241,0,0
1076,4,0,-1,2,321.8891241,40,0
1077,4,7,14,2,323.4490088,0,0
1078,4,3,16,2,343.5510292,35.86448598,46.95238095
1079,4,2,-1,2,351.6490394,37,0
1080,4,2,8,2,369.715891,22.89719626,44.85714286
1081,4,2,-1,2,385.9009021,41,0
1082,4,3,14,2,404.2346421,15.77102804,20.28571429
1083,4,2,-1,2,411.7017642,41,0
1084,4,19,16,2,411.7017642,0,0
1085,4,18,12,2,411.7017642,0,0
1086,4,2,2,2,427.2277393,36.56542056,40
1087,4,2,-1,2,436.9411142,41,0
1088,4,13,8,2,436.9411142,0,0
1089,4,19,8,2,436.9411142,0,0
1090,4,18,9,2,436.9411142,0,0
1091,4,7,12,2,438.4900696,0,0
1092,4,13,12,2,443.7722997,0,0
1093,4,9,12,2,443.7722997,0,0
1094,4,7,9,2,460.8762605,0,0
1095,4,15,12,2,472.2998519,38,0
1096,4,9,5,2,482.9733533,0,0
1097,4,4,-1,2,488.147472,41,0
1098,4,5,2,2,514.8023757,61.91588785,69.33333333
1099,4,6,14,2,514.8023757,0,0
1100,4,3,14,2,514.8023757,11.09813084,20.0952381
1101,4,13,12,2,514.8023757,0,0
1102,4,19,12,2,514.8023757,0,0
1103,4,18,16,2,514.8023757,0,0
1104,4,14,0,2,514.8023757,0,0
1105,4,0,-1,2,514.8023757,38,0
1106,4,0,-1,2,514.8023757,38,0
1107,4,4,16,2,537.8991874,36.56542056,9.333333333
1108,4,10,2,2,543.4854592,0,0
1109,4,4,-1,2,554.3315482,37,0
1110,4,3,16,2,576.7211459,33.64485981,20.47619048
1111,4,2,-1,2,597.1312796,41,0
1112,4,19,2,3,0,0,0
1113,4,19,5,3,0,0,0
1114,4,19,14,3,0,0,0
1115,4,19,16,3,0,0,0
1116,4,19,9,3,0,0,0
1117,4,19,16,3,0,0,0
1118,4,18,8,3,0,0,0
1119,4,18,2,3,0,0,0
1120,4,18,8,3,0,0,0
1121,4,18,5,3,0,0,0
1122,4,18,14,3,0,0,0
1123,4,18,9,3,0,0,0
1124,4,13,14,3,13.9297775,0,0
1125,4,8,5,3,23.66404455,0,0
1126,4,5,2,3,37.24268802,9.345794393,5.047619048
1127,4,2,-1,3,54.57007114,38,0
1128,4,3,9,3,81.46000589,20.56074766,42
1129,4,11,14,3,95.73140926,0,0
1130,4,2,-1,3,98.38034501,43,0
1131,4,5,2,3,123.6752859,80.02336449,53.33333333
1132,4,6,9,3,128.9662894,0,0
1133,4,3,9,3,128.9662894,21.4953271,46.19047619
1134,4,2,-1,3,128.9662894,43,0
1135,4,19,9,3,128.9662894,0,0
1136,4,18,34,3,128.9662894,0,0
1137,4,9,34,3,145.324788,0,0
1138,4,13,34,3,145.324788,0,0
1139,4,2,-1,3,145.324788,40,0
1140,4,0,-1,3,145.324788,40,0
1141,4,5,14,3,160.7350982,60.28037383,71.52380952
1142,4,8,14,3,169.4222811,0,0
1143,4,5,5,3,188.1421535,66.70560748,37.9047619
1144,4,6,14,3,192.0080162,0,0
1145,4,10,5,3,192.0080162,0,0
1146,4,2,8,3,192.0080162,26.98598131,46.95238095
1147,4,4,-1,3,202.3599567,43,0
1148,4,2,14,3,228.0298646,23.8317757,43.33333333
1149,4,7,8,3,244.5390326,0,0
1150,4,15,5,3,244.5390326,34,0
1151,4,19,34,3,244.5390326,0,0
1152,4,18,16,3,244.5390326,0,0
1153,4,1,5,3,244.5390326,0,0
1154,4,0,5,3,244.5390326,0,0
1155,4,5,16,3,260.12945,69.04205607,44.0952381
1156,4,6,14,3,260.12945,0,0
1157,4,15,14,3,260.12945,40,0
1158,4,2,14,3,260.12945,17.64018692,52
1159,4,1,14,3,260.12945,0,0
1160,4,4,-1,3,277.3055172,42,0
1161,4,9,8,3,297.1391418,0,0
1162,4,2,-1,3,300.7500654,42,0
1163,4,3,14,3,323.8717937,17.99065421,79.61904762
1164,4,6,8,3,332.4810509,0,0
1165,4,2,14,3,334.3450624,21.14485981,67.42857143
1166,4,8,8,3,343.2467792,0,0
1167,4,2,8,3,343.2467792,16.47196262,54.57142857
1168,4,13,8,3,356.0257344,0,0
1169,4,0,-1,3,356.0257344,43,0
1170,4,2,16,3,379.1354539,28.27102804,49.14285714
1171,4,4,-1,3,390.2058744,37,0
1172,4,2,2,3,416.5704057,27.3364486,53.80952381
1173,4,15,2,3,416.5704057,42,0
1174,4,0,2,3,416.5704057,0,0
1175,4,3,16,3,446.1122407,50.70093458,36
1176,4,6,5,3,448.9091378,0,0
1177,4,4,5,3,448.9091378,54.20560748,18.19047619
1178,4,9,5,3,468.1139317,0,0
1179,4,2,14,3,473.3666143,22.07943925,47.61904762
1180,4,8,16,3,481.8026774,0,0
1181,4,5,14,3,492.1489609,45.67757009,87.42857143
1182,4,7,5,3,511.1016479,0,0
1183,4,15,5,3,511.1016479,41,0
1184,4,19,14,3,511.1016479,0,0
1185,4,18,9,3,511.1016479,0,0
1186,4,15,5,3,526.537044,33,0
1187,4,0,5,3,526.537044,0,0
1188,4,0,5,3,526.537044,0,0
1189,4,2,2,3,557.9795225,45.44392523,64.0952381
1190,4,7,9,3,572.4055058,0,0
1191,4,3,16,3,594.2524815,53.5046729,52.19047619
1192,4,19,5,3,594.2524815,0,0
1193,4,19,2,3,594.2524815,0,0
1194,4,18,21,3,594.2524815,0,0
1195,4,18,34,3,594.2524815,0,0
1196,4,19,8,3,594.2524815,0,0
1197,4,18,1,3,594.2524815,0,0
1198,4,0,-1,3,599.9031524,40,0
1199,4,0,-1,3,599.9031524,40,0
1200,4,0,-1,3,599.9031524,40,0
1201,4,19,21,4,0,0,0
1202,4,19,1,4,0,0,0
1203,4,19,34,4,0,0,0
1204,4,19,16,4,0,0,0
1205,4,19,9,4,0,0,0
1206,4,19,21,4,0,0,0
1207,4,19,1,4,0,0,0
1208,4,19,34,4,0,0,0
1209,4,18,12,4,0,0,0
1210,4,18,2,4,0,0,0
1211,4,18,5,4,0,0,0
1212,4,18,2,4,0,0,0
1213,4,18,5,4,0,0,0
1214,4,18,12,4,0,0,0
1215,4,18,16,4,0,0,0
1216,4,18,9,4,0,0,0
1217,4,3,16,4,20.10687192,33.41121495,80.0952381
1218,4,8,5,4,36.0627902,0,0
1219,4,15,12,4,44.73237486,38,0
1220,4,1,12,4,44.73237486,0,0
1221,4,0,12,4,44.73237486,0,0
1222,4,8,16,4,71.03214777,0,0
1223,4,3,12,4,78.75762085,17.1728972,53.42857143
1224,4,7,12,4,91.28949823,0,0
1225,4,4,2,4,110.432409,44.1588785,87.61904762
1226,4,7,5,4,129.3759573,0,0
1227,4,2,12,4,148.4599597,32.8271028,49.04761905
1228,4,13,16,4,164.7073946,0,0
1229,4,7,5,4,170.8639992,0,0
1230,4,9,5,4,180.8300023,0,0
1231,4,15,2,4,194.5022611,38,0
1232,4,10,12,4,210.3625898,0,0
1233,4,4,9,4,212.7738481,10.04672897,6.19047619
1234,4,8,16,4,221.2437747,0,0
1235,4,5,2,4,238.5991313,55.8411215,19.80952381
1236,4,13,9,4,254.9879891,0,0
1237,4,0,-1,4,254.9879891,37,0
1238,4,0,-1,4,254.9879891,37,0
1239,4,10,2,4,279.4464804,0,0
1240,4,2,9,4,281.2651983,49.76635514,21.52380952
1241,4,4,-1,4,293.0776661,37,0
1242,4,5,16,4,313.5454542,60.04672897,26
1243,4,13,16,4,313.5454542,0,0
1244,4,14,16,4,313.5454542,0,0
1245,4,19,16,4,313.5454542,0,0
1246,4,18,14,4,313.5454542,0,0
1247,4,4,-1,4,329.1721279,37,0
1248,4,3,12,4,349.5544072,18.22429907,43.42857143
1249,4,8,2,4,359.6186494,0,0
1250,4,2,5,4,361.4227285,22.31308411,57.23809524
1251,4,4,-1,4,375.634849,41,0
1252,4,15,2,4,396.9442922,42,0
1253,4,4,2,4,396.9442922,62.26635514,82.19047619
1254,4,13,5,4,407.5667608,0,0
1255,4,7,14,4,425.1633134,0,0
1256,4,9,5,4,446.3838657,0,0
1257,4,7,5,4,461.1579498,0,0
1258,4,5,9,4,471.7992675,14.8364486,5.523809524
1259,4,6,14,4,475.5715642,0,0
1260,4,2,14,4,475.5715642,23.24766355,51.42857143
1261,4,7,12,4,494.707959,0,0
1262,4,2,14,4,517.1238606,52.45327103,42.38095238
1263,4,15,5,4,525.8975322,42,0
1264,4,8,5,4,525.8975322,0,0
1265,4,2,14,4,547.1461144,42.52336449,70.0952381
1266,4,7,14,4,570.1052794,0,0
1267,4,15,14,4,570.1052794,34,0
1268,4,0,14,4,570.1052794,0,0
1270,4,0,2,4,588.0192359,0,0
1271,4,17,2,4,595.8653126,0,0
1272,5,18,5,1,0,0,0
1273,5,18,2,1,0,0,0
1274,5,18,12,1,0,0,0
1275,5,18,8,1,0,0,0
1276,5,18,14,1,0,0,0
1277,5,18,2,1,0,0,0
1278,5,18,8,1,0,0,0
1279,5,18,5,1,0,0,0
1280,5,18,14,1,0,0,0
1281,5,18,12,1,0,0,0
1282,5,8,2,1,2.884717723,0,0
1283,5,9,12,1,15.69839542,0,0
1284,5,8,8,1,28.25568459,0,0
1285,5,10,14,1,44.41206295,0,0
1286,5,4,8,1,47.34479503,57.8271028,24.57142857
1287,5,7,14,1,77.06638851,0,0
1288,5,10,5,1,79.8119117,0,0
1289,5,2,12,1,85.29128977,17.99065421,42.95238095
1290,5,8,5,1,94.87015262,0,0
1291,5,2,8,1,97.24373,22.89719626,49.52380952
1292,5,13,8,1,109.762512,0,0
1293,5,0,-1,1,109.762512,48,0
1294,5,0,-1,1,109.762512,48,0
1295,5,5,2,1,137.1285093,65.77102804,87.42857143
1296,5,6,2,1,137.1285093,0,0
1297,5,15,8,1,137.1285093,47,0
1298,5,0,8,1,137.1285093,0,0
1299,5,1,8,1,137.7934175,0,0
1300,5,6,14,1,141.4779528,0,0
1301,5,3,12,1,152.2833248,38.90186916,37.61904762
1302,5,2,-1,1,161.7581786,52,0
1303,5,3,14,1,197.2756657,17.40654206,25.71428571
1304,5,4,-1,1,218.5566468,55,0
1305,5,3,14,1,231.3464656,31.6588785,26.28571429
1306,5,8,2,1,254.9088137,0,0
1307,5,12,12,1,263.7429537,0,0
1308,5,9,12,1,263.7429537,0,0
1309,5,8,8,1,263.7429537,0,0
1310,5,15,8,1,263.7429537,48,0
1311,5,1,8,1,263.7429537,0,0
1312,5,0,8,1,263.7429537,0,0
1313,5,4,-1,1,278.771891,47,0
1314,5,2,-1,1,298.8953424,48,0
1315,5,12,2,1,304.4835812,0,0
1316,5,9,2,1,304.4835812,0,0
1317,5,10,5,1,312.9246799,0,0
1318,5,4,2,1,314.6127626,13.55140187,5.714285714
1319,5,3,14,1,344.7150959,16.58878505,57.23809524
1320,5,11,12,1,357.4580958,0,0
1321,5,2,-1,1,360.2966534,52,0
1322,5,2,8,1,382.8386038,23.48130841,53.33333333
1323,5,19,14,1,399.8547225,0,0
1324,5,18,4,1,399.8547225,0,0
1325,5,2,12,1,420.522078,30.8411215,50
1326,5,4,-1,1,442.3906586,45,0
1327,5,10,2,1,454.8950613,0,0
1328,5,15,12,1,454.8950613,45,0
1329,5,2,12,1,454.8950613,17.1728972,56.66666667
